super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
2532,Montana State University Bozeman,Bozeman,MT,84500,40400,6.7110224,1.9138973,22.013926,.27940059,1.4773595,.018750636,-2.1741719,-7.0464826,1964
2668,Alfred University,Olean,NY,90800,44600,6.5330887,1.8995715,22.609419,.077608839,1.4770933,.0050702542,.5985176,-1.9794142,454.6666666666667
9507,Georgia Highlands College,Rome,GA,76000,29900,8.2583113,0,17.863466,0,1.4752207,0,2.2469068,3.5127051,516.3333333333334
1542,Agnes Scott College,Atlanta,GA,97200,38900,7.2003045,1.2381607,20.477133,.11705349,1.4744159,.0084282076,3.3477199,3.4266524,164
1510,Northwest Florida State College,Pensacola,FL,62200,29000,12.679707,.27057427,11.627254,.21020998,1.4743016,.026654009,-1.2804927,-4.9773836,1257.666666666667
1470,Eastern Florida State College,Palm Bay,FL,65300,25700,14.6599,.34295255,10.042323,.24887258,1.4721944,.036484472,-2.0789645,-1.6644679,1995.333333333333
3535,Vanderbilt University,Nashville,TN,197900,72800,2.4821994,21.908806,59.296082,12.975687,1.4718471,.32208243,.22712652,-.7123546,1458
6836,Motlow State Community College,Tullahoma,TN,64700,28000,13.190046,.18544483,11.149249,.34508759,1.4705911,.045517214,-.3353835,-2.5417936,732.6666666666666
2910,Belmont Abbey College,Gastonia,NC,97900,38100,4.9032426,1.9279256,29.988539,0,1.4704109,0,.30245841,-2.5484366,134.3333333333333
3671,Dixie State University,St. George,UT,76900,27900,8.8813763,.81159568,16.550627,.53178203,1.4699235,.047229566,-1.2155083,-2.8337491,1364.666666666667
9903,Vance - Granville Community College,Henderson,NC,43100,23800,24.921608,.0095723681,5.8924909,0,1.4685035,0,-.44816741,.088848799,531
3990,Florence - Darlington Technical College,Florence,SC,43900,23700,27.59634,.056175224,5.3210702,.0015296285,1.4684206,.00042212149,.093409985,6.1691828,776
1684,Greenville College,Edwardsville,IL,80000,33800,5.8752799,.50706792,24.956877,.14672463,1.4662864,.0086204829,2.7660913,.095277131,199
23621,Full Sail University,Orlando,FL,80400,28700,10.621342,1.8214229,13.799018,.39675251,1.4656409,.042140439,7.4244962,11.505979,822.6666666666666
8466,"Southwestern Community College of Sylva, NC",Sylva,NC,49700,22900,20.136934,.01812382,7.2759757,0,1.4651585,0,-2.2954831,-4.6225047,273
1601,University Of West Georgia,LaGrange,GA,85400,37500,7.0339932,.6077745,20.821028,0,1.4645497,0,3.4755294,4.7668691,1547.333333333333
1106,Williams Baptist College,Jonesboro,AR,53800,30500,14.137162,.067464992,10.357449,.02460932,1.4642493,.0034790596,-.55913675,-12.658051,106.6666666666667
1964,Georgetown College,Lexington-Fayette,KY,93600,44900,5.1683106,1.3773615,28.311861,2.0986426,1.4632449,.10846437,1.9154691,2.4617851,292
3594,University Of North Texas,Dallas,TX,98700,42000,6.411983,1.0736331,22.800844,.34467959,1.4619863,.022100797,.22399645,.69670391,3108.333333333334
3745,University Of Virginia,Charlottesville,VA,151000,71200,2.8213162,7.3188758,51.817711,3.6124024,1.4619415,.1019173,.13170026,-.25059426,2935
3238,Bucknell University,Sunbury,PA,149800,71800,2.6475985,11.221072,55.149799,6.1517787,1.4601452,.1628744,-.67118347,-3.7192826,824
3469,University Of Sioux Falls,Sioux Falls,SD,78600,42600,6.9819293,.82839459,20.873478,.087752916,1.4573715,.0061268467,-5.9877653,-16.879936,192.5
7265,Carl Sandburg College,Galesburg,IL,59300,26300,13.433078,.16480128,10.848883,0,1.4573389,0,6.4950032,2.0249805,373.5
9936,"Middlesex Community College of Bedford, MA",Boston,MA,82500,34100,8.8503208,.84461886,16.462889,0,1.4570185,0,4.7636571,6.3112588,1303.333333333333
1406,Southern Connecticut State University,Bridgeport,CT,91300,43400,5.6201901,.48673344,25.921467,.10906768,1.4568357,.0061298111,-.84630156,-2.9150567,1452
1378,Central Connecticut State University,Bridgeport,CT,93300,46600,5.0610361,.47099143,28.771574,1.3180386,1.4561397,.066706412,-1.0758761,-4.3855915,1433.666666666667
1868,Grinnell College,Marshalltown,IA,126400,47300,3.5332448,4.0381646,41.188454,9.3827505,1.4552889,.33151555,1.075369,1.6482462,311
8082,Cleveland Community College,Gastonia,NC,49600,23700,20.315418,.067474686,7.1560712,0,1.4537858,0,5.9218173,9.7734528,251.6666666666667
2544,Doane College,Lincoln,NE,76600,45100,5.8835039,1.1448151,24.703394,4.2282114,1.453425,.24876697,.32994032,-6.9732652,263.3333333333333
3206,Multnomah University,Portland,OR,80500,24700,6.472291,1.3957002,22.438168,0,1.4522635,0,-1.7385347,-8.2289228,120
3294,Manor College,Philadelphia,PA,78400,33700,7.4415245,1.0420078,19.506876,4.6100965,1.4516089,.34306145,5.5495849,6.9653563,85.5
22788,Southwest Florida College,Cape Coral,FL,40900,18900,27.874916,.11262351,5.2062254,0,1.451231,0,-5.2112761,-13.683382,350.5
1013,Calhoun Community College,Huntsville,AL,72600,26100,12.812673,.37400323,11.319712,0,1.4503576,0,2.1738122,4.1876683,1604.333333333333
6982,Naugatuck Valley Community College,Bridgeport,CT,75300,33800,10.276013,.33644989,14.111607,.033914417,1.4501106,.0034850503,1.9420687,2.4561608,717.3333333333334
3162,Northern Oklahoma College,Tulsa,OK,63000,29800,14.239504,.23161513,10.170019,0,1.4481602,0,-1.1400304,-3.8816724,587.3333333333334
3992,Piedmont Technical College,Greenville,SC,45200,24800,23.416258,.084840469,6.1836085,0,1.4479698,0,.63843101,3.6177435,639.3333333333334
1392,"Manchester Community College of Manchester, CT",Bridgeport,CT,81700,35200,9.2783766,.1421566,15.597521,.63182586,1.4471967,.058623184,1.9742893,.40898818,962.3333333333334
2951,North Carolina Wesleyan College,Wilson,NC,63100,34100,14.657028,.95071095,9.8722,0,1.4469711,0,5.7606344,12.114308,178.3333333333333
8404,Brookdale Community College,Toms River,NJ,93200,33800,8.6514521,1.0508318,16.719204,.18378815,1.4464538,.015900344,.33628935,.099396169,2154
209,Phoenix Metro Community Colleges,Phoenix,AZ,75300,31700,10.633958,.86778468,13.601978,.29650101,1.4464287,.031529792,2.0466506,2.8738596,13666.66666666667
1969,Kentucky Wesleyan College,Owensboro,KY,82500,38800,8.7404709,.48166868,16.538443,0,1.4455378,0,2.6104097,7.0876894,147
9226,Francis Marion University,Florence,SC,68500,34100,14.397457,.53689688,10.033164,.45248359,1.4445205,.065146133,2.7527132,12.272725,523.3333333333334
3492,Freed Hardeman University,Jackson,TN,77500,34500,6.5569625,.63368577,22.027744,3.32955,1.444351,.21831736,1.0133232,-2.7916095,306.6666666666667
2177,Massasoit Community College,Boston,MA,78300,31500,10.512459,.35620853,13.729363,.0053234091,1.4432938,.0005596212,2.5393951,3.4883521,1388.666666666667
1893,Upper Iowa University,Waterloo,IA,62000,36900,14.861902,.0063086734,9.7103539,0,1.4431432,0,-1.133962,-2.6302385,188.3333333333333
4742,Central New Mexico Community College,Albuquerque,NM,54500,23300,19.610479,.27328843,7.3481836,.037907764,1.4410141,.0074338946,-2.5400465,-3.3453736,3481.666666666667
2580,Southern New Hampshire University,Manchester,NH,85800,42700,5.5832682,1.2413564,25.801897,.0058776136,1.4405891,.00032816292,2.3121307,-1.1547419,507
3266,Gannon University,Erie,PA,83300,49000,6.8104057,.50126135,21.148836,2.8851085,1.4403216,.19648759,.85086453,-1.1124507,493.6666666666667
2170,Holyoke Community College,Springfield,MA,71500,30500,13.12342,.34017703,10.973812,.24651964,1.4401394,.032351807,6.3444614,8.9966841,1052.5
8543,Atlanta Technical College,Atlanta,GA,32000,18000,35.970024,.059078559,4.0012307,.021766521,1.4392437,.0078294221,-1.5207584,.065901674,311
5601,Albany Technical College,Albany,GA,29200,15800,44.530651,.059043102,3.2280397,.23996238,1.4374671,.10685681,-8.6926308,-8.2377319,312.5
8855,Edgecombe Community College,Wilson,NC,32500,20800,34.405361,.0045075105,4.1779871,.0051271878,1.4374515,.0017640274,-.2529909,5.5961232,255.6666666666667
3537,Abilene Christian University,Abilene,TX,101000,40100,5.2441354,2.3049099,27.390284,3.8079586,1.4363836,.19969451,-1.5126641,-5.1027341,838.6666666666666
3632,Texas A&M University,College Station,TX,119400,59400,3.2128136,2.9282956,44.659302,4.2118268,1.4348202,.13531815,.97044706,.77121663,7121
3985,Oral Roberts University,Tulsa,OK,76600,32700,9.452364,1.0578524,15.178795,0,1.434755,0,-.85453838,-6.1178417,615.6666666666666
3963,American Institute Of Business,Des Moines,IA,66000,38700,8.1016321,.31229594,17.707079,.079989552,1.4345623,.0064804591,.48479563,-5.9961448,257
1977,Murray State University,Murray,KY,79800,36100,8.4188643,.77736145,17.036343,0,1.4342664,0,-.8353411,-1.7016259,1304
3810,Concord University,Bluefield,WV,66800,31800,12.968643,.24358849,11.049538,.99729794,1.4329751,.12933601,.70590228,-4.4116564,501
4641,Dunwoody College Of Technology,Minneapolis,MN,89100,51600,3.501863,1.020852,40.861748,.17608795,1.4309225,.0061663589,4.0294981,6.8972631,336.6666666666667
3783,Northwest University,Seattle,WA,80400,38000,5.3097296,.59573448,26.930109,.17832769,1.429916,.0094687184,2.7405968,2.3973732,159.5
1591,Shorter University,Rome,GA,84000,37400,6.9336996,.47427806,20.565111,2.2551162,1.425923,.15636298,5.111083,9.0106096,212.6666666666667
6787,Clinton Community College - SUNY Office Of Community Colleges,Plattsburgh,NY,62800,29300,14.520653,.33703715,9.8124971,.031658076,1.4248387,.0045969593,.93358791,-.71115887,342
11727,"Delaware Technical Community College of Dover, DE",Dover,DE,69900,28900,12.873239,.21340111,11.062877,.029712223,1.4241506,.0038249251,.50212944,-1.8203222,308
3277,Indiana University Of Pennsylvania,Pittsburgh,PA,77100,38800,8.5638981,.38333988,16.624456,.57250917,1.4237015,.049029104,-1.0824558,-2.525723,2687
12912,MTI College,Sacramento,CA,48400,32300,16.457712,.41159946,8.6505022,0,1.4236747,0,-2.4917393,-15.669754,98
3223,University Of Oregon,Eugene,OR,108700,43700,4.8773332,3.4714234,29.115108,2.2123051,1.4200408,.1079015,-.44643968,-1.9700309,2494.333333333334
2148,Endicott College,Boston,MA,108400,47500,3.760685,3.4413323,37.753185,.1096154,1.4197783,.0041222898,-1.4948479,-5.064271,288
1750,Dominican University,Chicago,IL,87300,44300,6.0727091,1.4906718,23.377237,0,1.4196316,0,2.1969466,6.6447415,200
3245,Chestnut Hill College,Philadelphia,PA,76600,38900,8.0211792,.1111787,17.69058,.15829006,1.4189931,.012696728,-8.2808342,-24.047512,85.5
20705,"Concordia University of Irvine, CA",Los Angeles,CA,94000,39600,5.4093981,2.1736369,26.214737,.29075193,1.4180595,.01572793,.17121585,-4.2121549,201
2426,Northeast Mississippi Community College,Corinth,MS,57200,31500,15.881801,.11927059,8.9284592,.55110592,1.4180001,.087525539,11.82194,18.599442,752.5
1688,Illinois College,Jacksonville,IL,80900,41000,5.8748574,.91820967,24.13167,0,1.4177011,0,-2.426348,-5.7942739,229
5223,New River Community College,Roanoke,VA,68000,30500,11.660809,.45658615,12.156487,.052691944,1.4175446,.0061443066,1.8555273,3.1475704,596
1752,Sauk Valley Community College,Rockford,IL,64900,28900,13.832948,0,10.245644,.024406103,1.4172745,.0033760837,-.34314057,-.54033965,594.3333333333334
4937,Jackson State Community College,Jackson,TN,63200,29400,15.331045,.26875922,9.2420559,0,1.4169036,0,6.2918224,12.007891,828
6819,"Blue Ridge Community College of Weyers Cave, VA",Staunton,VA,71600,31000,10.346772,.27264234,13.685827,.015512161,1.4160413,.0016050078,.27243224,-1.2171519,595.3333333333334
1185,College Of The Redwoods,Eureka,CA,59900,20300,18.76749,.32084015,7.5167217,.34402466,1.4107,.064564787,3.3962739,4.3424249,1064.666666666667
1371,University Of Denver,Denver,CO,152000,51200,2.9791181,15.463535,47.344627,4.0887108,1.4104524,.12180753,.51059073,-1.1237338,808.3333333333334
6811,Luzerne County Community College,Scranton,PA,61100,29200,13.592371,.21884309,10.365845,.17216399,1.4089642,.023401169,2.7616458,1.5630736,1143.666666666667
1262,Point Loma Nazarene University,San Diego,CA,113300,45900,3.3031497,3.9716861,42.654263,4.1136723,1.4089341,.13588075,.35128078,-3.1493168,501.6666666666667
1938,Pratt Community College,Pratt,KS,55100,29600,17.7915,.066161327,7.9148879,.031442601,1.4081773,.0055941097,-4.8830547,-8.4873457,185
2002,Western Kentucky University,Bowling Green,KY,76100,35100,10.337527,.56656408,13.611117,1.1607337,1.407053,.11999116,.20037158,-.43853635,2511
1044,Stillman College,Tuscaloosa,AL,37200,29600,29.622326,.090844274,4.7497382,.01994835,1.406983,.0059091654,-5.1655149,1.0601636,211.5
1563,"Emmanuel College of Franklin Springs, GA",Toccoa,GA,67500,29200,12.578649,.78558856,11.17912,1.6534001,1.4061822,.20797539,4.4668164,7.2672143,180.3333333333333
1701,Kaskaskia College,Centralia,IL,59900,27500,17.025509,.1688606,8.2568035,.038357496,1.4057627,.0065305582,-4.6162934,-6.3979082,601
25889,Medtech College,Washington DC,VA,35600,17100,30.12129,.068011314,4.6663413,.029063469,1.4055622,.0087542916,-12.888389,-23.27516,194
6815,Orangeburg - Calhoun Technical College,Columbia,SC,37200,23200,33.353142,.12861834,4.2138081,0,1.4054374,0,-6.0286565,2.0921934,410.3333333333333
220,South University,Dallas,TX,40700,22700,26.990498,.072006993,5.1997752,.023362111,1.4034452,.0063055502,-2.0065172,4.0517945,154
10997,East Georgia State College,Statesboro,GA,57600,27400,21.354727,.55212593,6.5683661,0,1.4026568,0,1.090803,7.7701225,349
2596,Atlantic Cape Community College,Philadelphia,NJ,60000,26500,14.717254,.24944849,9.5143614,0,1.4002528,0,-1.4617299,-1.2507844,937
1543,Darton State College,Albany,GA,63200,28800,17.982718,.2654056,7.7830019,0,1.3995953,0,3.6140726,11.715786,585
2624,Ocean County College,Toms River,NJ,81600,32800,8.7761393,.3724359,15.941401,.49217609,1.3990396,.043194059,-.90753406,-2.8116136,1510
22188,Brookline College,Phoenix,AZ,30000,16200,36.924667,.060431771,3.783222,0,1.3969421,0,-6.3287048,-4.8051763,402.6666666666667
12907,Lake Tahoe Community College,Sacramento,CA,64600,22100,14.193307,1.0143627,9.8390875,0,1.3964919,0,-.38605255,-4.2613988,340.6666666666667
1624,Northwest Nazarene University,Boise City,ID,83800,34300,5.1745076,.42850491,26.984861,.058418863,1.3963337,.0030228884,1.4389491,4.7113786,263.3333333333333
133,University Of Maine System,Bangor,ME,72600,34300,9.7396364,.55598438,14.330046,.53719658,1.3956944,.052320998,-2.2588441,-6.2117014,4470.666666666667
5245,University Of Arkansas Community College At Morrilton,Little Rock,AR,57300,24400,17.275091,.28907436,8.0763521,.0047916221,1.3951972,.00082775706,1.5528625,-.069278121,245.6666666666667
2358,Macalester College,Minneapolis,MN,115500,47000,4.7605948,4.8453169,29.286674,.26830909,1.39422,.01277311,-.96856087,-4.1987643,367.6666666666667
10182,Rogue Community College,Medford,OR,53600,21800,18.301676,.48983464,7.6140752,.022045793,1.3935034,.0040347497,1.2443783,-.17956388,812
21005,"Universal Technical Institute of Orlando, FL",Orlando,FL,68500,33700,11.04374,.36520407,12.607491,.012194816,1.3923385,.0013467638,4.3973885,7.5884433,729
6901,Rowan College At Gloucester County,Philadelphia,NJ,81600,33800,8.799262,.18534565,15.804185,.39739311,1.3906516,.034967657,-.84515893,-2.5050159,988.3333333333334
2172,Mount Wachusett Community College,Boston,MA,71400,28900,10.659318,.12502681,13.036889,.027141258,1.3896434,.002893073,3.0971396,3.2805185,499.6666666666667
3456,Winthrop University,Charlotte,SC,84100,38600,7.6472988,.53773528,18.161322,.47189534,1.3888506,.036087248,.89269459,1.2928821,855
2290,Michigan State University,Lansing,MI,120400,52600,4.0914698,2.4786017,33.920273,2.0461457,1.3878376,.083717428,1.0905341,1.005529,6799
23122,Texas School Of Business,Houston,TX,31100,20200,38.512341,.13961965,3.6031976,0,1.3876758,0,-10.825812,-14.227525,317
3981,University Of North Carolina School Of The Arts,Winston-Salem,NC,106800,32000,4.0750685,2.3231869,34.03727,.16014594,1.387042,.0065260557,1.7036408,-.89179772,152.3333333333333
3571,Hardin-Simmons University,Abilene,TX,91700,41600,5.9579692,.8945958,23.263927,.80948138,1.3860577,.048228651,-.59426284,-2.4576039,334.3333333333333
9314,Great Falls College Montana State University,Great Falls,MT,54300,24200,21.464956,.37643093,6.4544916,0,1.3854538,0,-7.268364,-10.226923,204.6666666666667
3301,Moravian College,Allentown,PA,97100,56200,4.0640593,1.4851609,34.073711,0,1.3847758,0,1.0079843,3.2247059,322
2739,Ithaca College,Elmira,NY,117800,52500,3.8133667,4.9347773,36.243996,1.3394176,1.3821164,.051076904,.15728903,-.81071144,1368
3389,Washington And Jefferson College,Pittsburgh,PA,99300,54700,4.2800097,2.8849666,32.289608,.6287843,1.3819983,.02691203,-1.7499474,-4.1047626,290.6666666666667
3813,Glenville State College,Summersville,WV,55900,34300,17.755177,.10658078,7.7785506,0,1.3810954,0,-1.0890779,-4.4462104,284.6666666666667
3326,Shippensburg University Of Pennsylvania,Harrisburg,PA,93000,47500,4.3899102,.51793647,31.418081,0,1.3792257,0,.60240793,-.28689775,1383.666666666667
1508,North Florida Community College,Lake City,FL,48800,26500,24.873814,.27970561,5.5417204,.6851424,1.3784373,.17042103,-6.7293262,-3.8180313,189.3333333333333
3500,Lee University,Cleveland,TN,78600,32400,8.7299452,.56140244,15.779286,0,1.3775231,0,-2.3968549,-6.0658102,767
3771,Central Washington University,Yakima,WA,97100,45000,5.4754863,1.0038604,25.142044,1.5253249,1.3766491,.083518952,-.060218498,-1.0786744,1188.666666666667
2573,Dartmouth College,Claremont,NH,185500,76600,2.7713935,17.73366,49.659542,13.102124,1.3762614,.36311144,.86927998,.77336782,996
3270,Gwynedd Mercy University,Philadelphia,PA,94700,52700,5.6664505,1.023613,24.284927,.024715459,1.3760934,.0014004892,-.81683713,-4.3482361,187.3333333333333
10453,Washington State Community College,Parkersburg,OH,58400,24600,15.353462,.12984222,8.9618769,0,1.3759583,0,.32234105,-3.6928549,326.6666666666667
3478,Austin Peay State University,Clarksville,TN,66600,33500,11.998721,.26745024,11.463448,.52774727,1.3754672,.063322924,-2.2594235,-5.4512072,1065.666666666667
8133,Zane State College,Zanesville,OH,53800,27000,15.279492,.32128155,9.0016956,.04687858,1.3754134,.0071628094,9.9660406,3.7390032,325.5
6782,Genesee Community College,Buffalo,NY,64400,28400,13.002007,.15448767,10.573786,.021734826,1.3748044,.0028259635,1.5486749,4.665616,775
3545,Baylor University,Waco,TX,132400,50300,4.0205302,5.9036355,34.165894,3.279382,1.3736501,.13184854,.48296338,.34516591,2522.666666666667
11621,Automotive Training Center,Philadelphia,PA,74600,39900,8.7445765,.10598424,15.68712,.68166739,1.3717722,.059608929,3.5998621,7.9403834,144.3333333333333
